index_number,game_name,platform,console,release_year,rating,genre,publisher,developer,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count
13086,Lips: Deutsche Partyknaller,X360,X360,2009,,Misc,Microsoft Game Studios,,0,0.04,0,0.01,0.05,\N,\N,\N,\N
13087,Apassionata: Die Galanacht der Pferde,DS,DS,2009,,Simulation,RTL,,0,0.04,0,0.01,0.05,\N,\N,\N,\N
13089,Second Sight,GC,GC,2004,T,Adventure,Codemasters,Free Radical Design,0.04,0.01,0,0,0.05,77,34,8.5,13
13089,Second Sight,GC,GC,2004,T,Adventure,Codemasters,Free Radical Design,0.04,0.01,0,0,0.05,75,46,8,6
13089,Second Sight,GC,GC,2004,T,Adventure,Codemasters,Free Radical Design,0.04,0.01,0,0,0.05,76,48,8,23
13090,Philosoma,PS,PS,1995,,Shooter,Sony Computer Entertainment,,0.03,0.02,0,0,0.05,\N,\N,\N,\N
13099,Kinnikuman Muscle Grand Prix Max,PS2,PS2,2006,,Fighting,Konami Digital Entertainment,,0,0,0.05,0,0.05,\N,\N,\N,\N
13102,Mirror's Edge Catalyst,PC,PC,2016,T,Platform,Electronic Arts,EA DICE,0.01,0.03,0,0.01,0.05,74,24,4.4,606
13102,Mirror's Edge Catalyst,PC,PC,2016,T,Platform,Electronic Arts,EA DICE,0.01,0.03,0,0.01,0.05,72,46,4.4,266
13102,Mirror's Edge Catalyst,PC,PC,2016,T,Platform,Electronic Arts,EA DICE,0.01,0.03,0,0.01,0.05,69,50,4.7,578
13111,OutRun 2006: Coast 2 Coast,PS2,PS2,2006,E,Racing,Sega,Sumo Digital,0.02,0.01,0.01,0,0.05,82,31,8.1,14
13111,OutRun 2006: Coast 2 Coast,PS2,PS2,2006,E,Racing,Sega,Sumo Digital,0.02,0.01,0.01,0,0.05,81,42,8.8,17
13114,All Star Tennis 99,N64,N64,1999,,Sports,Ubisoft,,0.04,0.01,0,0,0.05,\N,\N,\N,\N
13115,Hercules: The Legendary Journeys,N64,N64,2000,,Role-Playing,Titus,,0.04,0.01,0,0,0.05,\N,\N,\N,\N
13117,Fighter Destiny 2,N64,N64,1999,,Fighting,Imagineer,,0.04,0.01,0,0,0.05,\N,\N,\N,\N
13122,Arx Fatalis,XB,XB,2003,M,Role-Playing,Mindscape,Arkane Studios,0.04,0.01,0,0,0.05,71,31,8.2,6
13140,Sengoku Basara 4: Sumeragi,PS4,PS4,2015,,Action,Capcom,,0,0,0.05,0,0.05,\N,\N,\N,\N
13140,Sengoku Basara 4: Sumeragi,PS4,PS4,2015,,Action,Capcom,,0,0,0.05,0,0.05,\N,\N,\N,\N
13155,Assassin's Creed: Altair's Chronicles,DS,DS,2008,T,Platform,Ubisoft,Gameloft,0.03,0.01,0,0,0.05,58,30,6.3,30
13156,Pirates vs Ninja Dodgeball,Wii,Wii,2009,,Sports,SouthPeak Games,,0.05,0,0,0,0.05,\N,\N,\N,\N
13157,Guild 01,3DS,3DS,2012,,Action,Level 5,,0,0,0.05,0,0.05,\N,\N,\N,\N
13176,MXGP 2,XOne,XOne,2016,,Racing,Milestone S.r.l.,,0.02,0.02,0,0,0.05,\N,\N,\N,\N
13176,MXGP 2,XOne,XOne,2016,,Racing,Milestone S.r.l.,,0.02,0.02,0,0,0.05,\N,\N,\N,\N
13176,MXGP 2,XOne,XOne,2016,,Racing,Milestone S.r.l.,,0.02,0.02,0,0,0.05,\N,\N,\N,\N
13179,Yu-Gi-Oh! World Championship 2007,DS,DS,2007,,Strategy,Konami Digital Entertainment,,0,0.01,0.04,0,0.05,\N,\N,\N,\N
13218,Strikers 1945,SAT,SAT,1996,,Shooter,Atlus,,0,0,0.05,0,0.05,\N,\N,\N,\N
13218,Strikers 1945,SAT,SAT,1996,E,Shooter,Atlus,Psikyo,0,0,0.05,0,0.05,63,5,8.2,6
13221,Super Jinsei Game 2,SNES,SNES,1995,,Misc,Takara,,0,0,0.05,0,0.05,\N,\N,\N,\N
13224,Johnny Bazookatone,PS,PS,1995,,Platform,U.S. Gold,,0.03,0.02,0,0,0.05,\N,\N,\N,\N
13230,Worms Reloaded,PC,PC,2010,E10+,Strategy,Team17 Software,Team 17,0,0.04,0,0.01,0.05,79,28,6.8,185
13233,Nicktoons: Attack of the Toybots,DS,DS,2007,E,Platform,THQ,Natsume,0.04,0,0,0,0.05,54,4,\N,\N
13233,Nicktoons: Attack of the Toybots,DS,DS,2007,E,Platform,THQ,Blue Tongue Entertainment,0.04,0,0,0,0.05,60,4,6,8
13233,Nicktoons: Attack of the Toybots,DS,DS,2007,E,Platform,THQ,Blue Tongue,0.04,0,0,0,0.05,\N,\N,\N,\N
13249,Rugby 2005,XB,XB,2005,E,Sports,Electronic Arts,HB Studios Multimedia,0.04,0.01,0,0,0.05,75,20,7.7,11
13249,Rugby 2005,XB,XB,2005,E,Sports,Electronic Arts,HB Studios Multimedia,0.04,0.01,0,0,0.05,71,15,8.6,19
13259,American Bass Challenge,GBA,GBA,2001,E,Sports,Starfish,Starfish,0.03,0.01,0,0,0.05,69,5,\N,\N
13261,Secret Service,X360,X360,2008,T,Action,Activision Value,Tigon,0.04,0,0,0,0.05,\N,\N,5.5,8
13282,VR Soccer '96,PS,PS,1996,,Sports,Gremlin Interactive Ltd,,0.03,0.02,0,0,0.05,\N,\N,\N,\N
13284,Diabolik Lovers,PSP,PSP,2012,,Adventure,Idea Factory,,0,0,0.05,0,0.05,\N,\N,\N,\N
13294,Jewel Quest Mysteries,DS,DS,2009,E,Puzzle,Astragon,Activision,0.03,0.01,0,0,0.05,\N,\N,\N,\N
13296,M&M's Adventure,DS,DS,2008,,Adventure,Zoo Digital Publishing,,0.04,0,0,0,0.05,\N,\N,\N,\N
13297,ESPN Great Outdoor Games Bass 2002,GBA,GBA,2001,E,Sports,Konami Digital Entertainment,KCEO,0.03,0.01,0,0,0.05,57,7,\N,\N
13299,Payday 2,PC,PC,2013,M,Shooter,505 Games,Overkill Software,0.04,0,0,0,0.05,79,51,3.4,3558
13299,Payday 2,PC,PC,2013,,Shooter,505 Games,,0.04,0,0,0,0.05,\N,\N,\N,\N
13299,Payday 2,PC,PC,2013,,Shooter,505 Games,,0.04,0,0,0,0.05,\N,\N,\N,\N
13299,Payday 2,PC,PC,2013,M,Shooter,505 Games,Overkill Software,0.04,0,0,0,0.05,74,12,6.2,181
13299,Payday 2,PC,PC,2013,M,Shooter,505 Games,Overkill Software,0.04,0,0,0,0.05,75,18,6.3,203
13307,Punch King,GBA,GBA,2002,E,Fighting,Acclaim Entertainment,Full-Fat,0.03,0.01,0,0,0.05,58,10,\N,\N
13313,Beyond Oasis,GEN,GEN,1993,,Role-Playing,Sega,,0,0,0.05,0,0.05,\N,\N,\N,\N
13327,Raze's Hell,XB,XB,2005,M,Shooter,Majesco Entertainment,Artech Studios,0.04,0.01,0,0,0.05,71,37,8.1,8
13333,Magic Carpet,PS,PS,1995,,Shooter,Electronic Arts,,0.03,0.02,0,0,0.05,\N,\N,\N,\N
13344,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,DS,2008,,Role-Playing,Square Enix,,0,0,0.05,0,0.05,\N,\N,\N,\N
13354,MiniCopter: Adventure Flight,Wii,Wii,2007,E,Simulation,505 Games,Sonic Powered,0.04,0,0,0,0.05,\N,\N,\N,\N
13355,Shaun the Sheep,DS,DS,2008,E,Adventure,D3Publisher,Art,0.04,0,0,0,0.05,58,5,\N,\N
13357,World Championship Poker: Featuring Howard Lederer - All In,X360,X360,2006,,Misc,Oxygen Interactive,,0.04,0,0,0,0.05,\N,\N,\N,\N
13360,FIFA Manager 12,PC,PC,2011,E,Sports,Electronic Arts,Bright Future GmbH,0,0.03,0,0.01,0.05,72,11,3.9,24
13370,Mafia,PC,PC,2002,M,Action,Take-Two Interactive,Illusion Softworks,0,0.04,0,0.01,0.05,88,27,9.1,863
13370,Mafia,PC,PC,2002,M,Action,Take-Two Interactive,Illusion Softworks,0,0.04,0,0.01,0.05,66,33,7.7,22
13378,Amnesia Later,PSP,PSP,2012,,Misc,Idea Factory,,0,0,0.05,0,0.05,\N,\N,\N,\N
13378,Amnesia Later,PSP,PSP,2012,,Misc,Idea Factory,,0,0,0.05,0,0.05,\N,\N,\N,\N
13398,Hakuouki: Bakumatsu Musou Roku,PSP,PSP,2012,,Action,Idea Factory,,0,0,0.05,0,0.05,\N,\N,\N,\N
13406,The Misadventures of Tron Bonne,PS,PS,1999,,Adventure,Eidos Interactive,,0.03,0.02,0,0,0.05,\N,\N,\N,\N
13416,Yoru no Nai Kuni,PS3,PS3,2015,,Role-Playing,Tecmo Koei,,0,0,0.05,0,0.05,\N,\N,\N,\N
13416,Yoru no Nai Kuni,PS3,PS3,2015,,Role-Playing,Tecmo Koei,,0,0,0.05,0,0.05,\N,\N,\N,\N
13416,Yoru no Nai Kuni,PS3,PS3,2015,,Role-Playing,Tecmo Koei,,0,0,0.05,0,0.05,\N,\N,\N,\N
13428,Toukiden Kiwami,PSP,PSP,2014,,Action,Tecmo Koei,,0,0,0.05,0,0.05,\N,\N,\N,\N
13428,Toukiden Kiwami,PSP,PSP,2014,T,Action,Tecmo Koei,Koei Tecmo Games,0,0,0.05,0,0.05,74,35,7.6,74
13428,Toukiden Kiwami,PSP,PSP,2014,T,Action,Tecmo Koei,Omega Force,,,,,,,,,
13453,Short Track Racing: Trading Paint,PS2,PS2,2009,E,Racing,THQ,THQ,0.02,0.02,0,0.01,0.05,\N,\N,\N,\N
13459,Danny Phantom: Urban Jungle,DS,DS,2006,,Action,THQ,,0.04,0,0,0,0.04,\N,\N,\N,\N
13465,Phoenix Wright: Revived Turnabout,DS,DS,2008,,Misc,Capcom,,0,0,0.04,0,0.04,\N,\N,\N,\N
13470,The Hustle: Detroit Streets,PS2,PS2,2006,T,Sports,Activision,Blade Interactive,0.02,0.02,0,0.01,0.04,52,4,\N,\N
13470,The Hustle: Detroit Streets,PS2,PS2,2006,T,Sports,Activision,Blade Interactive,0.02,0.02,0,0.01,0.04,46,5,\N,\N
13470,The Hustle: Detroit Streets,PS2,PS2,2006,T,Sports,Activision,Blade Interactive,0.02,0.02,0,0.01,0.04,51,11,5.3,4
13480,Assault Rigs,PS,PS,1996,,Action,Electronic Arts Victor,,0.02,0.02,0,0,0.04,\N,\N,\N,\N
13491,Front Mission,DS,DS,2007,E10+,Strategy,Square Enix,Square Enix,0.01,0,0.03,0,0.04,72,19,8.9,9
13491,Front Mission,DS,DS,2007,,Strategy,Square Enix,,0.01,0,0.03,0,0.04,\N,\N,\N,\N
13497,Candace Kane's Candy Factory,DS,DS,2008,E,Action,Destineer,F84 Games,0.04,0,0,0,0.04,\N,\N,\N,\N
13497,Candace Kane's Candy Factory,DS,DS,2008,E,Action,Destineer,Destineer,0.04,0,0,0,0.04,\N,\N,\N,\N
13498,Nobunaga's Ambition (3DS),3DS,3DS,2013,,Simulation,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,PS,1996,,Misc,Media Works,,0,0,0.04,0,0.04,\N,\N,\N,\N
13501,Resident Evil 6,PC,PC,2012,M,Shooter,Capcom,Capcom,,,,,,,,,
13501,Resident Evil 6,PC,PC,2012,M,Shooter,Capcom,Capcom,0,0.04,0,0.01,0.04,63,12,6.3,34
13501,Resident Evil 6,PC,PC,2012,M,Shooter,Capcom,Capcom,0,0.04,0,0.01,0.04,60,19,6.7,94
13511,Growlanser,PSP,PSP,2009,,Role-Playing,Atlus,,0,0,0.04,0,0.04,\N,\N,\N,\N
13512,Trollz: Hair Affair!,GBA,GBA,2005,,Misc,Ubisoft,,0.03,0.01,0,0,0.04,\N,\N,\N,\N
13522,Hyperdimension Neptunia mk2,PSV,PSV,2014,,Action,Compile Heart,,0,0,0.04,0,0.04,\N,\N,\N,\N
13531,R.B.I. Baseball 2016,XOne,XOne,2016,,Sports,MLB.com,,0.04,0,0,0,0.04,\N,\N,\N,\N
13531,R.B.I. Baseball 2016,XOne,XOne,2016,,Sports,MLB.com,,0.04,0,0,0,0.04,\N,\N,\N,\N
13535,Monster Trux Arenas: Special Edition,Wii,Wii,2007,,Racing,Popcorn Arcade,,0.04,0,0,0,0.04,\N,\N,\N,\N
13539,Split/Second,PC,PC,2010,E10+,Racing,Disney Interactive Studios,Black Rock Studio,0,0.04,0,0.01,0.04,79,18,8.2,116
13539,Split/Second,PC,PC,2010,E10+,Racing,Disney Interactive Studios,Black Rock Studio,0,0.04,0,0.01,0.04,63,16,6.7,15
13539,Split/Second,PC,PC,2010,E10+,Racing,Disney Interactive Studios,Black Rock Studio,0,0.04,0,0.01,0.04,82,78,8.1,101
13559,San-X Land: Theme Park de Asobou!,DS,DS,2006,,Action,MTO,,0,0,0.04,0,0.04,\N,\N,\N,\N
13562,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,PS2,2006,,Adventure,Konami Digital Entertainment,,0,0,0.04,0,0.04,\N,\N,\N,\N
13570,True Love Story 3,PS2,PS2,2001,,Simulation,Enterbrain,,0,0,0.04,0,0.04,\N,\N,\N,\N
13576,The Kore Gang,Wii,Wii,2010,E10+,Platform,Flashpoint Games,Snap Dragon Games,0.04,0,0,0,0.04,70,10,8.6,7
13584,Riding Stables: The Whitakers present Milton and Friends,3DS,3DS,2011,,Sports,DTP Entertainment,,0,0.04,0,0,0.04,\N,\N,\N,\N
13586,Metal Gear Solid: Digital Graphic Novel,PSP,PSP,2006,M,Misc,Konami Digital Entertainment,Kojima Productions,0.02,0,0.02,0,0.04,78,22,7.2,21
13603,NASCAR 07,XB,XB,2006,E,Racing,Electronic Arts,EA Tiburon,0.03,0.01,0,0,0.04,72,26,7,4
13603,NASCAR 07,XB,XB,2006,E,Racing,Electronic Arts,EA Tiburon,0.03,0.01,0,0,0.04,68,26,8.9,16
13614,Emergency Room: Real Life Rescues,DS,DS,2009,T,Simulation,505 Games,Legacy Interactive,0.04,0,0,0,0.04,\N,\N,\N,\N
13631,Lise no Atelier: Ordre no Renkinjutsushi,DS,DS,2007,,Role-Playing,Gust,,0,0,0.04,0,0.04,\N,\N,\N,\N
13635,Company of Heroes: Tales of Valor,PC,PC,2009,M,Strategy,THQ,Relic,0,0.03,0,0.01,0.04,70,42,7.2,204
13655,Gravity Falls: Legend of the Gnome Gemulets,3DS,3DS,2015,E,Action,Ubisoft,Ubisoft Osaka,0.03,0,0,0,0.04,46,4,5.8,10
13660,Heroes of Might and Magic V,PC,PC,2006,T,Strategy,Ubisoft,Nival Interactive,0,0.03,0,0.01,0.04,77,41,7.9,349
13662,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,DS,2008,,Misc,Namco Bandai Games,,0,0,0.04,0,0.04,\N,\N,\N,\N
13668,Little Busters! Converted Edition,PSP,PSP,2010,,Adventure,Prototype,,0,0,0.04,0,0.04,\N,\N,\N,\N
13668,Little Busters! Converted Edition,PSP,PSP,2010,,Adventure,Prototype,,0,0,0.04,0,0.04,\N,\N,\N,\N
13668,Little Busters! Converted Edition,PSP,PSP,2010,,Adventure,Prototype,,0,0,0.04,0,0.04,\N,\N,\N,\N
13689,Paws & Claws: Regal Resort,DS,DS,2010,,Simulation,THQ,,0.04,0,0,0,0.04,\N,\N,\N,\N
13696,WarJetz,PS2,PS2,2001,T,Shooter,3DO,3DO,0.02,0.02,0,0.01,0.04,59,9,5.5,4
13703,Capcom Fighting Evolution,XB,XB,2005,T,Fighting,Capcom,Capcom,0.03,0.01,0,0,0.04,61,20,\N,\N
13703,Capcom Fighting Evolution,XB,XB,2005,T,Fighting,Capcom,Capcom,0.03,0.01,0,0,0.04,57,33,4.8,5
13704,XCOM 2,PS4,PS4,2016,T,Strategy,Take-Two Interactive,Firaxis Games,0.01,0.02,0,0.01,0.04,87,17,8.1,40
13704,XCOM 2,PS4,PS4,2016,T,Strategy,Take-Two Interactive,Firaxis Games,0.01,0.02,0,0.01,0.04,88,28,8,116
13704,XCOM 2,PS4,PS4,2016,T,Strategy,Take-Two Interactive,Firaxis Games,0.01,0.02,0,0.01,0.04,88,104,7.1,1221
13713,Winning Post World 2010,PS3,PS3,2010,,Sports,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
13715,SWAT: Target Liberty,PSP,PSP,2007,T,Shooter,Vivendi Games,3G Studios,0.03,0,0,0,0.04,50,26,7.7,9
13716,OutRun 2006: Coast 2 Coast,PSP,PSP,2006,E,Racing,Sega,Sumo Digital,0.03,0.01,0,0.01,0.04,82,31,8.1,14
13716,OutRun 2006: Coast 2 Coast,PSP,PSP,2006,E,Racing,Sega,Sumo Digital,0.03,0.01,0,0.01,0.04,81,42,8.8,17
13724,Metal Max Returns,SNES,SNES,1995,,Role-Playing,Data East,,0,0,0.04,0,0.04,\N,\N,\N,\N
13726,Off-Road Drive,PC,PC,2011,,Racing,1C Company,Avalon Style,0,0.03,0,0.01,0.04,60,10,6.4,17
13727,Hanaoni: Yume no Tsudzuki,PSP,PSP,2012,,Action,Idea Factory,,0,0,0.04,0,0.04,\N,\N,\N,\N
13736,Ookami Kakushi,PSP,PSP,2009,,Action,Konami Digital Entertainment,,0,0,0.04,0,0.04,\N,\N,\N,\N
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft Montreal,0.03,0,0,0,0.04,\N,\N,\N,\N
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft Montreal,0.03,0,0,0,0.04,59,8,5.1,7
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft,0.03,0,0,0,0.04,61,15,6.1,9
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft Montreal,0.03,0,0,0,0.04,\N,\N,\N,\N
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft Montreal,0.03,0,0,0,0.04,64,9,\N,\N
13795,Surf's Up,PS3,PS3,2007,E,Sports,Ubisoft,Ubisoft Quebec,0.03,0,0,0,0.04,56,5,7,4
13795,Surf's Up,PS3,PS3,2007,E10+,Sports,Ubisoft,Ubisoft Montreal,0.03,0,0,0,0.04,60,4,\N,\N
13798,Famicom Mini: Clu Clu Land,GBA,GBA,2004,,Puzzle,Nintendo,,0,0,0.04,0,0.04,\N,\N,\N,\N
13801,Sacred Blaze,PS2,PS2,2009,,Strategy,Flight-Plan,,0,0,0.04,0,0.04,\N,\N,\N,\N
13824,The Chase: Felix Meets Felicity,DS,DS,2009,E,Action,Atari,Razorback Developments,0.04,0,0,0,0.04,59,9,\N,\N
13826,Syndicate Wars,PS,PS,1997,,Strategy,Electronic Arts,,0.02,0.01,0,0,0.04,\N,\N,\N,\N
13833,All Points Bulletin,PC,PC,2010,,Role-Playing,Electronic Arts,,0,0.03,0,0.01,0.04,\N,\N,\N,\N
13834,Romance of the Three Kingdoms 13,PS3,PS3,2015,,Action,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
13834,Romance of the Three Kingdoms 13,PS3,PS3,2015,,Action,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
13835,The Movies,PC,PC,2005,T,Simulation,Activision,Lionhead Studios,0.01,0.03,0,0.01,0.04,84,62,8.3,131
13837,Dreamfall: The Longest Journey,XB,XB,2006,M,Adventure,Empire Interactive,Funcom,0.03,0.01,0,0,0.04,73,42,8.8,24
13855,Klonoa Heroes: Densetsu no Star Medal,GBA,GBA,2002,,Role-Playing,Namco Bandai Games,,0,0,0.04,0,0.04,\N,\N,\N,\N
13864,A Ressha de Ikou DS,DS,DS,2009,,Simulation,ArtDink,,0,0,0.04,0,0.04,\N,\N,\N,\N
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,63,11,7.1,34
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,67,35,6.6,25
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,61,17,8,28
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,68,38,6.8,20
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,52,11,7.6,20
13876,Harry Potter and the Order of the Phoenix,PC,PC,2007,E10+,Action,Electronic Arts,EA Games,0,0.03,0,0.01,0.04,69,34,7.2,28
13887,Hatsune Miku: Project Diva X,PS4,PS4,2016,T,Misc,Sega,Sega,0.01,0,0.02,0,0.04,78,22,7.4,41
13887,Hatsune Miku: Project Diva X,PS4,PS4,2016,T,Misc,Sega,Sega,0.01,0,0.02,0,0.04,83,5,8,22
13905,The Treasures of Montezuma,DS,DS,2010,E,Puzzle,Foreign Media Games,Foreign Media,0.02,0.02,0,0,0.04,\N,\N,\N,\N
13919,The Ripping Friends,GBA,GBA,2002,E,Action,THQ,Creations,0.03,0.01,0,0,0.04,38,12,\N,\N
13942,Aquanaut's Holiday: Kakusareta Kiroku,PS3,PS3,2008,,Adventure,Sony Computer Entertainment,,0,0,0.04,0,0.04,\N,\N,\N,\N
13948,Railroad Tycoon 3,PC,PC,2003,E,Strategy,Gathering of Developers,PopTop Software,0,0.03,0,0.01,0.04,80,19,7.7,57
13952,Resident Evil 6,XOne,XOne,2016,M,Shooter,Capcom,Capcom,,,,,,,,,
13952,Resident Evil 6,XOne,XOne,2016,M,Shooter,Capcom,Capcom,0.03,0,0,0,0.04,63,12,6.3,34
13952,Resident Evil 6,XOne,XOne,2016,M,Shooter,Capcom,Capcom,0.03,0,0,0,0.04,60,19,6.7,94
13961,Cy Girls,PS2,PS2,2004,M,Action,Konami Digital Entertainment,KCEJ,0.02,0.01,0,0,0.04,53,28,8.8,4
13963,Da Capo I & II Plus Situation Portable,PSP,PSP,2010,,Adventure,Kadokawa Shoten,,0,0,0.04,0,0.04,\N,\N,\N,\N
13969,Winning Post 8,PSV,PSV,2014,\N,Racing,Tecmo Koei,\N,0,0,0.04,0,0.04,\N,\N,\N,\N
13984,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,PS2,2008,,Misc,D3Publisher,,0,0,0.04,0,0.04,\N,\N,\N,\N
13996,Destiny: The Collection,XOne,XOne,2016,T,Shooter,Activision,Bungie,0.01,0.02,0,0,0.04,\N,\N,\N,\N
13996,Destiny: The Collection,XOne,XOne,2016,T,Shooter,Activision,Bungie,0.01,0.02,0,0,0.04,\N,\N,8.1,9
13998,Fading Shadows,PSP,PSP,2008,E,Puzzle,Ivolgamus,Ivolgamus,0.03,0,0,0,0.04,62,13,\N,\N
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,XB,2005,E10+,Action,Konami Digital Entertainment,Konami,0.03,0.01,0,0,0.04,56,13,\N,\N
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,XB,2005,E,Action,Konami Digital Entertainment,Konami,0.03,0.01,0,0,0.04,58,10,7,5
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,XB,2005,E10+,Action,Konami Digital Entertainment,Konami,0.03,0.01,0,0,0.04,57,10,\N,\N
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,XB,2005,E10+,Action,Konami Digital Entertainment,KCE Studios,0.03,0.01,0,0,0.04,53,20,7,10
14015,Clock Zero: Shuuen no Ichibyou Portable,PSP,PSP,2011,,Adventure,Idea Factory,,0,0,0.04,0,0.04,\N,\N,\N,\N
14016,San Goku Shi DS 3,DS,DS,2010,,Strategy,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
14020,World in Conflict,PC,PC,2007,T,Strategy,Vivendi Games,Massive Entertainment,0,0.03,0,0.01,0.04,89,44,8.1,301
14028,Flow: Urban Dance Uprising,PS2,PS2,2005,T,Misc,Ubisoft,Artificial Mind and Movement,0.02,0.01,0,0,0.04,65,10,\N,\N
14032,Jane's Hotel,DS,DS,2010,E,Simulation,Unknown,Zoo Games,0.03,0,0,0,0.04,\N,\N,\N,\N
14034,RLH: Run Like Hell,XB,XB,2003,M,Shooter,Avalon Interactive,Digital Mayhem,0.03,0.01,0,0,0.04,55,22,8,5
14034,RLH: Run Like Hell,XB,XB,2003,M,Shooter,Avalon Interactive,Digital Mayhem,0.03,0.01,0,0,0.04,58,27,8.2,9
14039,Super Robot Taisen: Scramble Commander the 2nd,PS2,PS2,2007,,Strategy,Banpresto,,0,0,0.04,0,0.04,\N,\N,\N,\N
14043,The Croods: Prehistoric Party!,3DS,3DS,2013,,Misc,D3Publisher,,0.01,0.02,0,0,0.04,\N,\N,\N,\N
14043,The Croods: Prehistoric Party!,3DS,3DS,2013,,Misc,D3Publisher,,0.01,0.02,0,0,0.04,\N,\N,\N,\N
14043,The Croods: Prehistoric Party!,3DS,3DS,2013,,Misc,D3Publisher,,0.01,0.02,0,0,0.04,\N,\N,\N,\N
14043,The Croods: Prehistoric Party!,3DS,3DS,2013,,Misc,D3Publisher,,0.01,0.02,0,0,0.04,\N,\N,\N,\N
14045,Hot Potato!,GBA,GBA,2001,,Action,BAM! Entertainment,,0.03,0.01,0,0,0.04,\N,\N,\N,\N
14047,Kiniro no Corda 2 f,PSP,PSP,2009,,Role-Playing,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
14052,Ultimate Game Room,DS,DS,2009,E,Misc,Majesco Entertainment,FrontLine Studios,0.03,0,0,0,0.04,\N,\N,\N,\N
14055,Nobunaga's Ambition II,3DS,3DS,2015,,Strategy,Tecmo Koei,,0,0,0.04,0,0.04,\N,\N,\N,\N
14061,Kuroshitsuji: Phantom & Ghost,DS,DS,2009,,Action,Square Enix,,0,0,0.04,0,0.04,\N,\N,\N,\N
14082,MLB 15: The Show,PSV,PSV,2015,E,Sports,Sony Computer Entertainment,SCEA San Diego Studios,0.03,0,0,0.01,0.04,\N,\N,8.8,5
14082,MLB 15: The Show,PSV,PSV,2015,E,Sports,Sony Computer Entertainment,SCEA San Diego Studios,0.03,0,0,0.01,0.04,\N,\N,8.2,6
14097,Might & Magic X: Legacy,PC,PC,2014,,Role-Playing,Ubisoft,,0,0.03,0,0,0.04,\N,\N,\N,\N
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Monkey Bar Games,0,0.03,0,0,0.03,\N,\N,4.5,10
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Torus Games,0,0.03,0,0,0.03,\N,\N,5.2,5
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Torus Games,0,0.03,0,0,0.03,\N,\N,\N,\N
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Monkey Bar Games,0,0.03,0,0,0.03,38,5,\N,\N
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Monkey Bar Games,0,0.03,0,0,0.03,\N,\N,3.9,8
14103,Turbo: Super Stunt Squad,DS,DS,2013,E,Sports,D3Publisher,Torus Games,0,0.03,0,0,0.03,\N,\N,\N,\N
14110,DoraMoji: Nobita no Kanji Daisakusen,3DS,3DS,2015,,Misc,Shogakukan,,0,0,0.03,0,0.03,\N,\N,\N,\N
14120,Puyo Puyo 7,PSP,PSP,2009,,Puzzle,Sega,,0,0,0.03,0,0.03,\N,\N,\N,\N
14120,Puyo Puyo 7,PSP,PSP,2009,,Puzzle,Sega,,0,0,0.03,0,0.03,\N,\N,\N,\N
